order_id,business_id,dasher_id,order_timestamp,order_date,order_month,order_year,order_hour,order_day_of_week,estimated_delivery_min,actual_delivery_min,delivery_delta_min,is_on_time,order_total_usd,delivery_fee_usd,order_status,_is_synthetic
e5586b63-9d64-4e45-acd5-a08c9b93e1d4,b726eab1-cd04-4c64-bf84-1976a3d7f31c,DASHER_04997,2024-10-07 19:16:00,2024-10-07,2024-10-01,2024,19,Monday,31,36.0,5.0,True,10.51,3.44,delivered,True
4c417ecc-6c36-46ff-80a2-577e6bc089bb,f83ba527-0f70-4f16-a702-acf43ab6b06a,DASHER_00188,2023-08-28 12:57:00,2023-08-28,2023-08-01,2023,12,Monday,34,31.0,-3.0,True,26.21,5.41,delivered,True
e8c45bb2-be46-46e9-9065-e11334409318,6cc9541b-be03-494c-a3a2-2ca8a4e403be,DASHER_01490,2024-11-22 14:51:00,2024-11-22,2024-11-01,2024,14,Friday,30,,,,36.96,2.83,cancelled,True
dd9d7d12-f529-4727-8bcd-6a68045a2a16,312586e7-d473-4d2e-a7ae-1c4a601b1e16,DASHER_03269,2024-05-07 20:54:00,2024-05-07,2024-05-01,2024,20,Tuesday,32,44.0,12.0,False,21.26,3.38,delivered,True
d15c30ce-5841-4bb6-aa35-0f84f636d8ae,a783a6b1-750c-4453-bd7e-b4e02f622d85,DASHER_03568,2022-02-17 11:05:00,2022-02-17,2022-02-01,2022,11,Thursday,24,10.0,-21.0,True,8.0,3.73,delivered,True
10fe0692-2eec-4dfa-a7da-0df18da11b43,b8436708-7752-4b82-a942-fedc2b1f7e88,DASHER_01102,2023-06-16 10:06:00,2023-06-16,2023-06-01,2023,10,Friday,40,34.0,-6.0,True,32.03,4.71,delivered,True
da9fe3af-7d2d-46fd-87a2-57733ad66235,30bdf076-0f69-43c1-8a9f-26a5420d5f93,DASHER_01946,2024-11-11 15:56:00,2024-11-11,2024-11-01,2024,15,Monday,45,36.0,-9.0,True,39.25,1.51,delivered,True
e258c3cf-227d-4415-b6eb-16f8aad34927,68085f50-e3a5-4dfa-9696-26af31e08000,DASHER_04846,2024-03-08 19:03:00,2024-03-08,2024-03-01,2024,19,Friday,31,34.0,3.0,True,34.88,1.67,delivered,True
b9e5b038-2d47-40d5-afd8-75e0de26ac0b,f1a5c50f-a907-46bf-9c6d-df9a36e6ccbb,DASHER_03663,2023-02-01 17:00:00,2023-02-01,2023-02-01,2023,17,Wednesday,35,47.0,12.0,False,20.41,7.31,delivered,True
8f3f2a42-2443-410b-a3c7-e7b958c85ee6,8d302156-6612-4355-beb7-629fa83b3943,DASHER_02100,2022-06-13 20:39:00,2022-06-13,2022-06-01,2022,20,Monday,44,45.0,1.0,True,39.82,6.57,delivered,True
b5f30e18-01bd-48d7-be6d-54a70d2e96f4,8ff62754-22d9-4277-a8af-563c873154ed,DASHER_04826,2023-10-23 19:35:00,2023-10-23,2023-10-01,2023,19,Monday,27,36.0,9.0,False,49.31,5.97,delivered,True
89f60ec0-0ace-41e2-a61d-5000900d253f,38f480f9-543e-4094-b660-3ad272866273,DASHER_03608,2022-09-07 11:51:00,2022-09-07,2022-09-01,2022,11,Wednesday,32,31.0,-1.0,True,36.19,3.5,delivered,True
600ffdaa-cc83-4cca-82d5-5966f3d0548d,00e9e57c-da41-423a-b064-22caded5e2fc,DASHER_01810,2022-07-10 22:26:00,2022-07-10,2022-07-01,2022,22,Sunday,39,23.0,-16.0,True,31.95,1.87,delivered,True
7aa2cafc-6c80-43a5-9221-bb897275b73b,20fe51e7-264a-4a97-ad88-a3de5a83f085,DASHER_04331,2024-03-17 16:51:00,2024-03-17,2024-03-01,2024,16,Sunday,20,12.0,-8.0,True,28.33,6.59,delivered,True
7d6057be-6cc2-4c74-8e81-e3596a7b9a48,b298da43-3678-4e5c-b7cb-cfd1f21e8197,DASHER_04381,2024-02-18 19:09:00,2024-02-18,2024-02-01,2024,19,Sunday,26,20.0,-6.0,True,23.5,5.63,delivered,True
c4371521-664f-4062-8a0d-afc49c4f8426,34bbbd1e-95ba-4dfb-9128-58e263d4134e,DASHER_04316,2022-11-22 17:10:00,2022-11-22,2022-11-01,2022,17,Tuesday,31,10.0,-25.0,True,30.73,2.46,delivered,True
2851dc4b-b428-4ea9-a036-78bedc5d77ed,e1c04e7e-d32b-4b6c-aa48-3f9831034cf9,DASHER_03460,2024-06-13 21:32:00,2024-06-13,2024-06-01,2024,21,Thursday,40,32.0,-8.0,True,44.0,4.38,delivered,True
cb7e2f5f-18b3-47bf-9614-a7b56fc8072e,24a3c021-5dd9-47b2-a7ca-54a3ebdbd59d,DASHER_04519,2024-04-18 18:32:00,2024-04-18,2024-04-01,2024,18,Thursday,54,57.0,3.0,True,36.37,6.13,delivered,True
84b22505-8f35-4fc5-a72f-fd47ea07debd,14df6748-2a69-4785-b4ec-cd0a34a87709,DASHER_00664,2023-10-29 21:30:00,2023-10-29,2023-10-01,2023,21,Sunday,56,54.0,-2.0,True,33.76,7.55,delivered,True
c277c872-24f5-4214-97ed-c7ec97a9c8f2,65432ce1-fe52-4c25-8191-61ed50e30362,DASHER_04120,2023-10-23 21:43:00,2023-10-23,2023-10-01,2023,21,Monday,36,26.0,-10.0,True,23.13,4.75,delivered,True
fa1ce5a6-1b6e-4654-93b3-0840cc98056e,ea1f0a2b-ce6e-4c5f-a360-b1dcafe7b5f4,DASHER_04313,2024-07-25 22:05:00,2024-07-25,2024-07-01,2024,22,Thursday,26,30.0,4.0,True,27.37,3.69,delivered,True
ca3d5a8d-381f-48b1-bcc8-ac29a337c6b4,b9b4fd91-f720-4dfa-9af5-1e741277731d,DASHER_04038,2022-11-17 15:20:00,2022-11-17,2022-11-01,2022,15,Thursday,36,14.0,-22.0,True,16.46,2.87,delivered,True
1c074f61-41fc-4121-8653-05b6cb1b3d15,b2a3fb35-8cdf-435b-99a2-6092e4fa4d4b,DASHER_00914,2024-04-12 13:20:00,2024-04-12,2024-04-01,2024,13,Friday,38,48.0,10.0,False,34.67,5.27,delivered,True
0408eee8-bd15-491f-addd-73b54f96a2ee,ea3d7242-1e0a-42cd-9ea2-53ade29d6b4e,DASHER_04634,2024-06-21 17:27:00,2024-06-21,2024-06-01,2024,17,Friday,35,54.0,19.0,False,41.9,4.52,delivered,True
e6ff7cea-a954-43e7-9301-6ba33bfa75a8,3634ec04-1cc3-44c4-9642-fcf5de9c1b49,DASHER_02681,2023-01-12 06:07:00,2023-01-12,2023-01-01,2023,6,Thursday,32,,,,34.45,5.02,cancelled,True
0c701ca5-2324-4f7c-981d-0e3ec4e047c7,990e4fbc-bea9-45c2-b137-c5a01a23070d,DASHER_01761,2022-11-14 09:17:00,2022-11-14,2022-11-01,2022,9,Monday,40,51.0,11.0,False,20.97,2.16,delivered,True
9ce5f98e-97d9-41e0-9967-1d71def320a6,394f87d6-2bc1-4cdf-a7ee-8969c305999c,DASHER_00403,2024-02-21 14:03:00,2024-02-21,2024-02-01,2024,14,Wednesday,46,33.0,-13.0,True,21.0,7.67,delivered,True
b15309ee-153d-42da-8c41-df2ea84ec656,9fd1ac32-40ee-4ecb-8c0d-52de3e07c3eb,DASHER_00041,2024-11-02 23:17:00,2024-11-02,2024-11-01,2024,23,Saturday,40,40.0,0.0,True,54.98,7.08,delivered,True
f269599a-724d-4b60-baa9-d1351586c532,c7dae061-4e20-4b09-8a64-bbdef93429bb,DASHER_03981,2024-06-17 20:23:00,2024-06-17,2024-06-01,2024,20,Monday,41,45.0,4.0,True,10.86,1.72,delivered,True
0c435365-a9c1-4296-9389-5f6edd4a06ff,77591e1d-cf8e-47fd-a554-a661e7fa226f,DASHER_03219,2023-12-10 12:17:00,2023-12-10,2023-12-01,2023,12,Sunday,33,34.0,1.0,True,59.01,4.38,delivered,True
f6787106-6d2e-4b70-93e4-314cdd0f8e79,abd35160-b08e-4392-a2f1-e80e859c16a7,DASHER_00393,2023-07-02 22:52:00,2023-07-02,2023-07-01,2023,22,Sunday,39,55.0,16.0,False,27.24,5.39,delivered,True
a1d9e464-0ac3-4b76-aa00-81acc4176854,58d02875-1e24-4c0c-b4be-dddbaf3b0ca2,DASHER_04909,2023-02-27 14:44:00,2023-02-27,2023-02-01,2023,14,Monday,39,31.0,-8.0,True,19.93,6.74,delivered,True
5252b414-6d35-427d-bde7-9923758d9343,1e2b59d6-d5c8-4858-8471-365f7b7165c0,DASHER_00348,2023-12-16 14:47:00,2023-12-16,2023-12-01,2023,14,Saturday,23,11.0,-12.0,True,12.27,2.18,delivered,True
9092582b-9a5e-4022-b86e-69897ccbdf45,37d7f590-d95e-44f2-897a-98750153f803,DASHER_01781,2022-06-25 21:22:00,2022-06-25,2022-06-01,2022,21,Saturday,47,44.0,-3.0,True,8.0,5.71,delivered,True
31352e7b-a176-4d28-8104-1198bf3771bb,1d0d71cd-1f29-4b68-8c38-52721db9616e,DASHER_03414,2024-07-18 13:20:00,2024-07-18,2024-07-01,2024,13,Thursday,29,25.0,-4.0,True,26.53,2.81,delivered,True
8224636c-a837-4dbe-b2bd-120cf9ce33aa,451c899b-e4ff-4230-9b59-530cbc863dcf,DASHER_04597,2024-01-30 14:41:00,2024-01-30,2024-01-01,2024,14,Tuesday,28,28.0,0.0,True,8.0,6.81,delivered,True
db8eee44-562d-48b6-9b1a-959e33e674ce,50ab1adc-bdf5-4eb4-b5a1-72842c30a0f4,DASHER_04135,2023-12-05 07:50:00,2023-12-05,2023-12-01,2023,7,Tuesday,25,39.0,14.0,False,14.15,1.44,delivered,True
c5026e3d-caa2-4460-8aec-92d35fe26353,0d069d96-4d81-4a89-a77f-b7ca1c1cc1e3,DASHER_02513,2024-09-16 13:04:00,2024-09-16,2024-09-01,2024,13,Monday,41,55.0,14.0,False,21.34,2.43,delivered,True
d8191339-d6f6-43b7-b8d2-43d8f4b23112,ee97d322-c143-4e9d-b557-376b193f7441,DASHER_02003,2022-07-25 15:17:00,2022-07-25,2022-07-01,2022,15,Monday,32,27.0,-5.0,True,22.08,4.61,delivered,True
12285bf9-a83a-4609-af26-4f02d3a5cbc8,d70e63b4-f274-41ca-be20-4cf6da687fd4,DASHER_02615,2023-11-20 19:30:00,2023-11-20,2023-11-01,2023,19,Monday,33,45.0,12.0,False,24.94,1.12,delivered,True
a6e6f9ee-b577-4a1b-bd39-23ea0990cd26,865988c1-50e6-444c-ac9f-aefb4bd5c988,DASHER_02506,2023-10-30 12:39:00,2023-10-30,2023-10-01,2023,12,Monday,33,32.0,-1.0,True,55.06,2.55,delivered,True
60d4aab0-175f-458d-9f5a-682d5ad6b257,e2296c9b-f89e-475d-9a59-034adf43d332,DASHER_01431,2024-06-03 17:42:00,2024-06-03,2024-06-01,2024,17,Monday,27,27.0,0.0,True,51.49,6.8,delivered,True
72096cc8-6df9-4eab-bb79-d0ddfac1f1b1,39b4e4fe-e6c7-4096-b1fb-3e64de5e099a,DASHER_01974,2023-06-29 20:54:00,2023-06-29,2023-06-01,2023,20,Thursday,31,42.0,11.0,False,18.1,3.08,delivered,True
71e40ab2-9378-4f99-bd70-638a4e6095c6,6e532e2a-a7ec-4bc1-a73c-f9cbfcb015f2,DASHER_00391,2022-08-19 13:23:00,2022-08-19,2022-08-01,2022,13,Friday,27,20.0,-7.0,True,56.8,5.49,delivered,True
d8d4e621-6bee-4cb7-8b01-7bb08c74dafa,9ba6e1de-fc50-44b6-9c95-17a26c8f5f7a,DASHER_00587,2024-08-04 15:14:00,2024-08-04,2024-08-01,2024,15,Sunday,47,48.0,1.0,True,8.0,6.72,delivered,True
fa0698c1-909b-4f8e-9926-a1a8aec7bd45,9e2a4f1e-b7b1-42b9-a92d-0e65fc927cb6,DASHER_04099,2023-06-22 19:30:00,2023-06-22,2023-06-01,2023,19,Thursday,39,47.0,8.0,False,22.54,2.55,delivered,True
da86d296-408c-47fa-8e28-eb73e76c0728,d5000245-8d11-403d-ac50-04ea164a658d,DASHER_03064,2023-07-08 18:46:00,2023-07-08,2023-07-01,2023,18,Saturday,40,34.0,-6.0,True,18.89,4.26,delivered,True
4104b4b0-4040-45d1-826a-deecc245b112,bc10c0bd-1da3-4938-992d-f59c629f616c,DASHER_00144,2023-10-06 09:55:00,2023-10-06,2023-10-01,2023,9,Friday,39,48.0,9.0,False,39.81,5.06,delivered,True
1a9ea339-caf4-4688-adbf-638d3f50c03f,3e5f8ca8-dd5c-485a-a827-1a8b3404dc65,DASHER_03348,2023-12-06 16:38:00,2023-12-06,2023-12-01,2023,16,Wednesday,24,20.0,-4.0,True,44.95,3.81,delivered,True
89c20af3-ff73-44a7-9046-b123bbd2889c,adafecd7-8c8d-40a4-8e1e-de69f1956cda,DASHER_01584,2022-11-15 20:58:00,2022-11-15,2022-11-01,2022,20,Tuesday,17,12.0,-5.0,True,19.13,6.18,delivered,True
5ac94eda-c48d-488e-ba0c-7cf7c0f955e8,f7891691-a053-476b-b33a-28fcc2830410,DASHER_03642,2023-09-11 15:19:00,2023-09-11,2023-09-01,2023,15,Monday,38,43.0,5.0,True,29.29,5.43,delivered,True
8242f130-6db2-453c-8460-97fb3f24235a,3f96a85e-c90c-4670-970a-034799845a21,DASHER_02011,2022-07-16 11:31:00,2022-07-16,2022-07-01,2022,11,Saturday,30,18.0,-12.0,True,36.13,3.44,delivered,True
d9fd8583-5c84-4114-b79d-3a6a617f92b7,a7570bde-0e27-4006-a634-167889f3f26a,DASHER_03296,2023-10-17 18:02:00,2023-10-17,2023-10-01,2023,18,Tuesday,34,26.0,-8.0,True,27.3,1.25,delivered,True
36edba06-1eb7-4f60-931d-1de21670f640,c680537d-5486-4ca3-8d21-5d205db39141,DASHER_00255,2024-08-03 02:38:00,2024-08-03,2024-08-01,2024,2,Saturday,36,32.0,-4.0,True,26.2,1.72,delivered,True
729a5f03-a3b8-4b9c-af3d-1980ef584bb6,a1d44269-970b-41b1-b744-3e296a8e9068,DASHER_04448,2022-03-14 22:29:00,2022-03-14,2022-03-01,2022,22,Monday,33,18.0,-15.0,True,18.95,4.02,delivered,True
afff6859-2de3-4af2-b4ca-75aab64c5d22,78e42928-d3f2-4584-878f-410b57b13657,DASHER_00899,2022-12-31 22:20:00,2022-12-31,2022-12-01,2022,22,Saturday,33,38.0,5.0,True,28.43,6.66,delivered,True
e445798a-feda-48ee-97e9-ca3e143092d2,0a81fa0a-021b-4194-a11a-f3eb5998fb70,DASHER_02047,2023-04-30 19:49:00,2023-04-30,2023-04-01,2023,19,Sunday,27,31.0,4.0,True,9.27,3.46,delivered,True
8e0250d5-0736-4f17-a999-8b2fdbb2e260,4714970f-431b-41a5-b9bc-8977edb59903,DASHER_04318,2023-02-10 20:31:00,2023-02-10,2023-02-01,2023,20,Friday,42,42.0,0.0,True,24.7,1.39,delivered,True
955b80c3-d8f6-4d74-9047-a3a1c6abd015,cb5e4c74-475e-4d2c-bb5d-6f0de19f63f1,DASHER_02829,2022-09-20 08:34:00,2022-09-20,2022-09-01,2022,8,Tuesday,33,37.0,4.0,True,53.92,6.73,delivered,True
98358af7-6de9-4ed7-a203-501d6bb5cf2d,15e5f8a8-a5bb-4655-bac8-79a8a7705a9b,DASHER_02538,2023-02-02 18:04:00,2023-02-02,2023-02-01,2023,18,Thursday,34,37.0,3.0,True,39.35,7.82,delivered,True
a039408b-783d-4755-9393-216f918dd887,8c6a6762-1042-4f85-a930-2a22a30e7e41,DASHER_04651,2023-04-10 15:54:00,2023-04-10,2023-04-01,2023,15,Monday,44,40.0,-4.0,True,19.04,3.89,delivered,True
e1cf5b20-cb50-4d13-b963-7f7db1954eb0,9061f432-c8a6-481b-9172-0d1068d0be44,DASHER_00090,2022-05-09 22:17:00,2022-05-09,2022-05-01,2022,22,Monday,33,33.0,0.0,True,11.43,5.7,delivered,True
e3b1458f-1a65-4a50-b78c-69559bbd5711,20d086fe-d946-4918-aec8-9a0e0af401e0,DASHER_03193,2023-04-13 20:49:00,2023-04-13,2023-04-01,2023,20,Thursday,19,10.0,-15.0,True,8.0,6.76,delivered,True
3effe97f-5466-4212-9e5f-463b488e0546,0b92d1fd-fab3-4069-82b0-6e60f8d6a16a,DASHER_03857,2024-11-17 09:54:00,2024-11-17,2024-11-01,2024,9,Sunday,24,48.0,24.0,False,41.79,5.94,delivered,True
69e11fcc-4840-4a56-86da-09e4e03f1188,bd7f3331-00ab-4876-9f44-67a258eff00b,DASHER_00849,2022-05-20 08:32:00,2022-05-20,2022-05-01,2022,8,Friday,17,26.0,9.0,False,14.73,1.61,delivered,True
379a7267-cec8-4aef-a0e6-98f06bc5c075,8d7b7c77-224e-44e7-abd2-58440cf94146,DASHER_01363,2022-09-16 19:12:00,2022-09-16,2022-09-01,2022,19,Friday,36,30.0,-6.0,True,24.63,3.63,delivered,True
bb89c981-cfd6-48c2-aed2-b86325a8dc5d,037471d3-f709-4a65-8a32-25594bba08fa,DASHER_02729,2022-08-10 18:50:00,2022-08-10,2022-08-01,2022,18,Wednesday,39,30.0,-9.0,True,13.39,6.66,delivered,True
1b107c53-f5fd-4e3d-833c-c6e2bd3f2dc8,caac8fe1-db02-434f-a68c-96232479bc7c,DASHER_02235,2023-09-19 14:48:00,2023-09-19,2023-09-01,2023,14,Tuesday,35,22.0,-13.0,True,18.1,2.49,delivered,True
ce9d17f1-2163-4a21-88af-4670d0982c37,e9a03872-8b56-4582-8a1b-5243912b9689,DASHER_04360,2024-02-07 19:20:00,2024-02-07,2024-02-01,2024,19,Wednesday,40,35.0,-5.0,True,61.99,5.65,delivered,True
3e7f5194-0db9-4d7c-b575-9728b206aec4,270ebe3e-be69-4492-aea2-bd858daf08e7,DASHER_02769,2023-12-03 07:24:00,2023-12-03,2023-12-01,2023,7,Sunday,39,36.0,-3.0,True,34.78,6.77,delivered,True
7446ad58-81e1-4527-9975-5d5b77bad24b,53384ded-ea87-495b-9ff8-53ecfea18f1b,DASHER_00816,2022-07-25 19:13:00,2022-07-25,2022-07-01,2022,19,Monday,39,12.0,-27.0,True,41.08,4.75,delivered,True
d7a27b92-384b-4216-a3f7-d4218eee247c,a3e7344a-e7b0-46d4-b07c-12419d580c7e,DASHER_00610,2023-07-27 21:05:00,2023-07-27,2023-07-01,2023,21,Thursday,34,51.0,17.0,False,27.24,2.38,delivered,True
cbe91a7f-37ad-45ed-9752-db9612dac55c,44cce9c2-c69f-4189-af0f-4f27c14ee47e,DASHER_01696,2023-10-25 11:03:00,2023-10-25,2023-10-01,2023,11,Wednesday,44,48.0,4.0,True,24.19,7.37,delivered,True
99ec7cce-2df1-4991-8b1d-5422d85a32e5,0111a2d0-836e-4645-af9e-cb95f968398a,DASHER_03955,2022-01-24 09:32:00,2022-01-24,2022-01-01,2022,9,Monday,21,23.0,2.0,True,47.25,7.93,delivered,True
92fbe183-145a-42de-b6c5-0bfb2b9a7793,578f751c-9992-4a0c-9dfb-2771d002e870,DASHER_03057,2024-09-16 15:34:00,2024-09-16,2024-09-01,2024,15,Monday,37,38.0,1.0,True,45.22,1.01,delivered,True
bbd3d190-3ec9-47a8-88e3-90589268b861,69a13d4c-e4fb-4480-a5ad-8bb87dc6d7be,DASHER_04087,2024-05-12 19:44:00,2024-05-12,2024-05-01,2024,19,Sunday,40,26.0,-14.0,True,35.84,4.65,delivered,True
6430c0c4-fbba-41df-972b-10be586ca37b,09d6e93f-fe75-44af-a295-ba67d972c28a,DASHER_01821,2024-11-23 14:03:00,2024-11-23,2024-11-01,2024,14,Saturday,40,37.0,-3.0,True,22.67,1.3,delivered,True
4aa6f323-3d76-493c-96bd-78151f166d4f,4b31eab3-2264-4fcf-8bff-491518216981,DASHER_03827,2022-11-28 14:19:00,2022-11-28,2022-11-01,2022,14,Monday,26,10.0,-17.0,True,22.5,1.57,delivered,True
7fb1dc60-9e4b-47c9-9bbc-b126d56836d7,972ebcaa-5c70-4b26-abd1-322b9da293e6,DASHER_02049,2022-03-17 12:57:00,2022-03-17,2022-03-01,2022,12,Thursday,45,42.0,-3.0,True,18.54,6.56,delivered,True
1ab6fe91-04d4-46df-98d3-426ae408ab2b,759dd5ad-889c-4959-b255-cd76834b8c25,DASHER_01070,2022-03-09 22:46:00,2022-03-09,2022-03-01,2022,22,Wednesday,32,,,,17.1,1.79,cancelled,True
185b5f6e-1c88-4676-baea-a4ef0829be0b,a09eb8b8-1c92-4a60-920e-5dd1efdf7c90,DASHER_00817,2024-07-11 19:07:00,2024-07-11,2024-07-01,2024,19,Thursday,45,27.0,-18.0,True,20.58,2.3,delivered,True
2191e948-ab2f-412d-b68d-cdc5680ab91d,d3edcee4-ebd7-4e14-bd1f-5937bc3cc211,DASHER_02720,2022-10-19 18:29:00,2022-10-19,2022-10-01,2022,18,Wednesday,43,40.0,-3.0,True,33.43,2.73,delivered,True
6579874c-8d66-426f-8be4-ea3bc12de080,a0b2da34-5c89-44c7-8d79-afa148010c89,DASHER_01151,2024-03-26 19:49:00,2024-03-26,2024-03-01,2024,19,Tuesday,33,53.0,20.0,False,8.0,2.21,delivered,True
66f3d91b-d452-439b-96b8-02d19557ebcd,8bb457e7-6024-41ef-9dfb-5d2250001642,DASHER_02263,2024-05-17 18:59:00,2024-05-17,2024-05-01,2024,18,Friday,35,20.0,-15.0,True,20.25,6.89,delivered,True
2dd1e8de-132e-4bdb-8661-463f214e3633,7261b6a6-09a8-4e50-991f-c7295e2b1374,DASHER_00677,2023-04-20 09:23:00,2023-04-20,2023-04-01,2023,9,Thursday,34,15.0,-19.0,True,21.43,1.02,delivered,True
e7500dae-ff19-43cc-9f7b-445561cb2082,065fd299-f21d-4363-9f0e-7d66e7bfd7e0,DASHER_02078,2024-01-12 15:56:00,2024-01-12,2024-01-01,2024,15,Friday,40,18.0,-22.0,True,20.96,5.82,delivered,True
e2017cd9-9756-4bcf-b2f8-980634f8edac,ae7d5da4-5059-4759-9e69-433f1de9ba98,DASHER_00724,2023-12-08 08:56:00,2023-12-08,2023-12-01,2023,8,Friday,38,40.0,2.0,True,33.78,2.04,delivered,True
e37a79b0-268e-4273-8d5d-2c14fd440d16,dfc58364-2ae8-4afb-b2c8-e215370312d1,DASHER_03950,2023-05-16 09:36:00,2023-05-16,2023-05-01,2023,9,Tuesday,30,42.0,12.0,False,26.37,2.53,delivered,True
8eaf6e75-8175-4825-8ca9-35c5da8b5d4d,7261b6a6-09a8-4e50-991f-c7295e2b1374,DASHER_00267,2024-07-18 07:59:00,2024-07-18,2024-07-01,2024,7,Thursday,34,11.0,-23.0,True,29.81,3.41,delivered,True
5af1df9c-7889-4373-97bb-b02f00e42c9a,c0689d68-05eb-4dd7-ad09-9a15432b44a0,DASHER_03129,2024-10-21 15:03:00,2024-10-21,2024-10-01,2024,15,Monday,40,34.0,-6.0,True,35.13,3.74,delivered,True
c89a90d3-72ec-4298-a8b7-87fa20ce506b,a45652d2-24d4-40c0-9fb6-da9d49de2535,DASHER_04576,2023-04-20 20:40:00,2023-04-20,2023-04-01,2023,20,Thursday,35,26.0,-9.0,True,24.01,2.8,delivered,True
17b22362-e668-47a6-a495-a441c7da35fc,23d4f074-c094-4741-a523-b2fa964b54f9,DASHER_00076,2024-07-17 20:25:00,2024-07-17,2024-07-01,2024,20,Wednesday,19,25.0,6.0,False,20.36,3.26,delivered,True
a2ee34ee-b521-4a16-b9d8-03541718c29f,f4a7fd62-81da-4d82-935b-1479d26d6b51,DASHER_01936,2024-07-20 19:42:00,2024-07-20,2024-07-01,2024,19,Saturday,38,50.0,12.0,False,8.0,1.3,delivered,True
d45cb34a-97c8-4894-9b30-32bc39e8bb0a,a602153a-1696-4c45-9792-1a1e5ac582f0,DASHER_02730,2023-04-08 09:37:00,2023-04-08,2023-04-01,2023,9,Saturday,38,19.0,-19.0,True,65.17,7.26,delivered,True
4bbe7df6-13dd-44e4-b893-f25e38bc55de,7042bb49-2c25-4e1a-b1bb-dabc90a28a4d,DASHER_04369,2023-06-25 23:21:00,2023-06-25,2023-06-01,2023,23,Sunday,23,23.0,0.0,True,28.75,7.0,delivered,True
5a86f367-bc9f-4786-8ed8-0f67d36c9b5b,099ce46c-3d6d-4e29-a8ad-7c61e3897eda,DASHER_02821,2023-09-14 19:28:00,2023-09-14,2023-09-01,2023,19,Thursday,34,26.0,-8.0,True,8.0,6.91,delivered,True
70affc63-6161-4b75-b220-049a948b7535,bc1456b3-f4c8-42f2-8168-29699eaa734c,DASHER_04749,2022-11-29 16:29:00,2022-11-29,2022-11-01,2022,16,Tuesday,45,26.0,-19.0,True,12.21,6.02,delivered,True
3ce1bcb8-b721-4bf4-af94-7f59f46be958,161ebb77-2f1f-4ef9-8e98-10e50163d5ae,DASHER_04719,2023-09-05 20:26:00,2023-09-05,2023-09-01,2023,20,Tuesday,36,32.0,-4.0,True,15.85,4.14,delivered,True
a8828a60-045b-40a1-8eed-8bba44e6d2b1,ebf1fec4-5b45-4411-a4d9-2656aa8a0efb,DASHER_03734,2023-08-17 19:22:00,2023-08-17,2023-08-01,2023,19,Thursday,36,25.0,-11.0,True,36.69,2.05,delivered,True
827414ac-28cf-4c6f-b87f-0ccbf2007c57,9f3dff24-a5d7-4924-8e12-bba837b933f5,DASHER_00202,2024-03-04 19:13:00,2024-03-04,2024-03-01,2024,19,Monday,32,42.0,10.0,False,29.52,5.25,delivered,True
ba5eac1f-5178-4ff3-90f9-f185e30133e1,037471d3-f709-4a65-8a32-25594bba08fa,DASHER_03554,2023-06-13 22:24:00,2023-06-13,2023-06-01,2023,22,Tuesday,24,14.0,-10.0,True,26.03,3.64,delivered,True
f38c2abc-5043-494d-8282-effbc71077f6,6f496bd3-c18b-494e-a328-d82855e1e291,DASHER_03356,2023-01-08 22:41:00,2023-01-08,2023-01-01,2023,22,Sunday,33,21.0,-12.0,True,31.89,5.36,delivered,True
e4318601-c19d-42e4-bd07-360a566d28b8,9b639ae5-6f5d-4998-af58-fa7ce597a4bb,DASHER_01680,2024-06-25 21:56:00,2024-06-25,2024-06-01,2024,21,Tuesday,26,11.0,-15.0,True,33.99,4.98,delivered,True
4649485d-c59a-488a-a132-e0e030781d8f,ae7d5da4-5059-4759-9e69-433f1de9ba98,DASHER_03637,2024-04-12 08:14:00,2024-04-12,2024-04-01,2024,8,Friday,24,24.0,0.0,True,52.33,1.38,delivered,True
dde3bb7f-5684-4402-9c87-91c175a57b37,3d181fe5-f907-44ec-a20b-bc802e446d66,DASHER_00266,2024-06-15 20:22:00,2024-06-15,2024-06-01,2024,20,Saturday,40,50.0,10.0,False,41.82,3.84,delivered,True
7ec9fca8-a4c4-47df-8e59-f0b3f768be06,7639f7c7-098c-4d62-b48e-d3880e1270d3,DASHER_01172,2022-12-10 11:10:00,2022-12-10,2022-12-01,2022,11,Saturday,36,54.0,18.0,False,32.78,2.6,delivered,True
f0c6857c-05a4-4533-82a6-d3a8408a5ef3,e2b89b16-f81e-4c6e-bb0e-5e54488639eb,DASHER_03095,2023-07-28 13:50:00,2023-07-28,2023-07-01,2023,13,Friday,45,,,,42.21,4.95,cancelled,True
7b72e77f-a1e0-410a-911d-e4793cf9f464,a49528a7-612d-4dee-abde-5874cf249631,DASHER_01562,2023-06-14 19:43:00,2023-06-14,2023-06-01,2023,19,Wednesday,42,36.0,-6.0,True,18.42,3.73,delivered,True
973f78ad-0f52-47b3-91f0-7679aa97d5ad,0c9d0199-fe0f-4cc7-aa9a-55953f137425,DASHER_00397,2022-10-15 18:05:00,2022-10-15,2022-10-01,2022,18,Saturday,43,50.0,7.0,False,38.91,1.22,delivered,True
3512f9a1-308d-4ab3-8580-e5336aa8ba88,a7ecb100-e165-4038-963d-3564d811a576,DASHER_04355,2024-02-23 21:16:00,2024-02-23,2024-02-01,2024,21,Friday,34,58.0,24.0,False,8.0,2.71,delivered,True
